Nom,ID,X,Y,Z
COSMOS 2251 DEB,34388,3943.899547302762,5543.032795601366,-2033.1635564135136
COSMOS 2251 DEB,34389,2237.057504825787,2040.8488115366233,6465.813942361343
COSMOS 2251 DEB,34396,2316.3980350256816,-6332.794606441861,1901.9340761787757
COSMOS 2251 DEB,34409,-2686.213860511581,317.69122005226683,-6536.769436678581
COSMOS 2251 DEB,34410,1458.8332657528786,2943.8056179764167,-5944.683618052168
COSMOS 2251 DEB,34412,-5067.69133821631,3990.89670046024,3169.9389975947447
COSMOS 2251 DEB,34413,2452.9571850953253,-2946.105432580038,6069.219280154336
COSMOS 2251 DEB,34420,-2070.3356286807493,896.4390698460675,6668.318792000648
COSMOS 2251 DEB,34425,-2406.906174290599,-5198.8931857537755,-4135.70799143563
COSMOS 2251 DEB,34430,5044.693260259149,-3435.521265766155,3641.4680556103444
COSMOS 2251 DEB,34431,6874.643960974504,1880.9729963760776,-497.08220483149597
COSMOS 2251 DEB,34432,-1612.7042247548718,4406.498352150311,-5650.405463741674
COSMOS 2251 DEB,34433,-3828.718487844803,-1781.385380000087,5960.030489961039
COSMOS 2251 DEB,34434,4610.3451313413325,5772.492653737296,913.6736742781054
COSMOS 2251 DEB,34446,2184.845133479018,6242.506561149163,2660.074324840016
COSMOS 2251 DEB,34449,-1128.285355915585,-3591.144691546742,-5824.648741337801
COSMOS 2251 DEB,34451,1203.4786455242286,5170.641808702962,4403.666504428594
COSMOS 2251 DEB,34452,-2470.4556699771338,3201.7516062475356,-5613.636148101212
COSMOS 2251 DEB,34454,2555.8833669868236,-6651.887952570071,86.56133029675573
COSMOS 2251 DEB,34459,2548.6988139995487,-6637.489479519706,1064.6001277626176
COSMOS 2251 DEB,34468,2271.2463123187204,51.40460361528406,-6698.217650331595
COSMOS 2251 DEB,34472,4692.15016596179,-1149.0633828572045,-5254.785487766351
COSMOS 2251 DEB,34474,-4868.271044013352,-1298.3489524105685,-5401.673419082161
COSMOS 2251 DEB,34476,-3442.262122807889,1820.0352489512786,6326.487218538349
COSMOS 2251 DEB,34477,3007.182034283875,4909.834544273002,-4157.886124550144
COSMOS 2251 DEB,34478,219.95302704222698,-2236.8328461409405,-6465.845011434664
COSMOS 2251 DEB,34481,-600.0055262508004,3366.207272339728,6321.562824258384
COSMOS 2251 DEB,34482,1952.850683373566,3569.809481640208,-5702.300927675053
COSMOS 2251 DEB,34544,-1298.3166885788862,3036.236045216908,-6349.015178571448
COSMOS 2251 DEB,34546,225.28897095210357,6093.957066995471,-3673.1006338504494
COSMOS 2251 DEB,34547,938.7127408661323,5488.230069022271,-4305.69889033023
COSMOS 2251 DEB,34553,-2492.236788724029,-2396.840635355172,6178.058327738778
COSMOS 2251 DEB,34554,-4739.531941099741,3468.2870036750423,-4087.822286817854
COSMOS 2251 DEB,34556,3246.6772439724105,-4928.469454322265,-3762.192967104875
COSMOS 2251 DEB,34560,180.59783821946743,-2817.3942209300226,6414.615631823829
COSMOS 2251 DEB,34563,5894.644961201314,3918.750246893966,-716.6566816629086
COSMOS 2251 DEB,34564,652.7976656803181,5487.669779827558,-4519.859677232872
COSMOS 2251 DEB,34567,1101.0296713525925,-1996.6987256511911,6827.94288027041
COSMOS 2251 DEB,34569,5894.795880044824,4231.625492545367,785.290132387905
COSMOS 2251 DEB,34570,1850.4324663561842,-727.6441445189814,6843.339837901707
COSMOS 2251 DEB,34571,470.8615334251338,-1903.8113267883343,6812.142369672866
COSMOS 2251 DEB,34572,2919.3104108414695,-1433.1703910847493,-6317.458790850237
COSMOS 2251 DEB,34574,-2691.5640823498347,-3941.290591617946,-5215.4158789636585
COSMOS 2251 DEB,34576,5187.533943952072,-4650.703927635028,1263.2665477176945
COSMOS 2251 DEB,34579,4217.286462161241,3407.6195810132567,4620.700547725057
